                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    2100                                      997                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1970932154866323E+010                  8.9408674435252833E+004                  4.5036206059980132E+003                  3.1670375483176755E+001                  9.2568206105823752E+000                  1.6037614120862333E+001                  1.0000000000054899E-099                  1.0000000000000002E-099                  9.8011124085146828E-001                  5.4737203686243993E-005                  9.6895491280009870E-003                  3.9546885836307041E-003                  2.0994599496984749E-003                  9.9131087090245629E-001                 -5.9003189856897957E-011                  5.0716367506481908E-001                  9.9620243933981677E-004                  4.6333791883591552E-001                  2.2435924393165484E-003                  3.8169968526945239E-003                  7.6164848714514359E-003                  2.0812174711597087E-003                  2.4330408001066817E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9131074239005634E-001                  9.2381088539554330E+000                  9.9131069037392261E-001                  9.2321885899579339E+000                  2.8321836313610873E+005                  7.8683599030829500E+004                  3.1300887841668904E+008                  3.1545129434286061E+001                  3.1545129434286075E+001                  8.1007524188695076E-017                  2.1623420359908838E+000                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                     pgas                                     prad                                    gradr                                    gradT                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                        x                                        y                                      c12                                      n14                                      o16                                      o18                                     ne22                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv 
                 9.9131087090245629E-001                  9.2568206105823752E+000                  3.1670375483176755E+001                  6.2109848956593387E+003                 -7.6556352691948133E+000                  3.6535620595308926E+000                  1.8802496013818623E+012                  1.9635218245524115E+001                  1.6001540297874928E+008                  1.6488614085654631E+000                  3.9184341387363647E-001                  1.3293313732998204E+000                  1.0337485106815921E-004                  6.2099474150995911E+003                  1.0374805597478214E+000                  1.2501101464609904E-001                  1.2501101464609904E-001                  0.0000000000000000E+000                  3.4037927582604752E-002                  8.4605028978424411E-035                  8.4605028978424401E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3847635709114268E-036                  0.0000000000000000E+000                 -6.9999799820162343E+000                  6.7860302154967900E-001                  3.0132086511728523E-001                  2.9848897004971457E-003                  1.5410473614108336E-003                  9.3603920379165192E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087090196057E-001                  9.2568204876773414E+000                  3.1670375483178557E+001                  6.2110678261866378E+003                 -7.6556294253286419E+000                  3.6535627963178698E+000                  1.8802496010569810E+012                  1.9635208016831690E+001                  1.6001537820915011E+008                  1.6488615463262331E+000                  3.9184351046347388E-001                  1.3293313875185553E+000                  1.0337473614498432E-004                  6.2100303385864618E+003                  1.0374876001758337E+000                  1.2501194093840187E-001                  1.2501194093840187E-001                  0.0000000000000000E+000                  3.4038413424924190E-002                  8.4606167676880425E-035                  8.4606167676880436E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3848091264191647E-036                  0.0000000000000000E+000                 -6.9998469280644429E+000                  6.7860302154967889E-001                  3.0132086511728523E-001                  2.9848897004971452E-003                  1.5410473614108332E-003                  9.3603920379165175E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087090106218E-001                  9.2568202649148947E+000                  3.1670375483181807E+001                  6.2111642175789930E+003                 -7.6556235730620736E+000                  3.6535637459628219E+000                  1.8802496043150586E+012                  1.9635176359404202E+001                  1.6001531418392327E+008                  1.6488620150254076E+000                  3.9184361971765325E-001                  1.3293313733269800E+000                  1.0337463071815421E-004                  6.2101267209043372E+003                  1.0374966746560517E+000                  1.2501507264475853E-001                  1.2501507264475853E-001                  0.0000000000000000E+000                  3.4038974020832939E-002                  8.4607308027544700E-035                  8.4607308027544689E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3848547480262155E-036                  0.0000000000000000E+000                 -6.9996724534140817E+000                  6.7860302154967889E-001                  3.0132086511728529E-001                  2.9848897004971457E-003                  1.5410473614108340E-003                  9.3603920379165192E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087090016379E-001                  9.2568200421554483E+000                  3.1670375483185069E+001                  6.2113386702329335E+003                 -7.6556127321422585E+000                  3.6535651704406353E+000                  1.8802562324501294E+012                  1.9635144680421174E+001                  1.6001522790176332E+008                  1.6488621996657491E+000                  3.9184376706026841E-001                  1.3293313732892276E+000                  1.0337453426981280E-004                  6.2103011599463089E+003                  1.0375102866244357E+000                  1.2501819007786164E-001                  1.2501819007786164E-001                  0.0000000000000000E+000                  3.4039824275581693E-002                  8.4609420489039567E-035                  8.4609420489039578E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3849392605285956E-036                  0.0000000000000000E+000                 -6.9993753307336730E+000                  6.7860302154967889E-001                  3.0132086511728523E-001                  2.9848897004971452E-003                  1.5410473614108336E-003                  9.3603920379165175E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087089836711E-001                  9.2568195966476878E+000                  3.1670375483191581E+001                  6.2116956808436671E+003                 -7.6555909159466502E+000                  3.6535684124079628E+000                  1.8802567786410388E+012                  1.9635138814903510E+001                  1.6001503013462356E+008                  1.6488630739007892E+000                  3.9184415344033430E-001                  1.3293312867404630E+000                  1.0337423081882945E-004                  6.2106581395769144E+003                  1.0375412667525268E+000                  1.2502455138256272E-001                  1.2502455138256272E-001                  0.0000000000000000E+000                  3.4041702386060815E-002                  8.4613671752520896E-035                  8.4613671752520896E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3851093393281182E-036                  0.0000000000000000E+000                 -6.9987478497796323E+000                  6.7860302154967889E-001                  3.0132086511728523E-001                  2.9848897004971452E-003                  1.5410473614108334E-003                  9.3603920379165192E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087089403014E-001                  9.2568185213378715E+000                  3.1670375483207291E+001                  6.2125013193459317E+003                 -7.6555418709294880E+000                  3.6535752895632059E+000                  1.8802639512589192E+012                  1.9635063911124206E+001                  1.6001466505600533E+008                  1.6488646197648045E+000                  3.9184485875593988E-001                  1.3293311393649228E+000                  1.0337365125352955E-004                  6.2114637123582579E+003                  1.0376069876736420E+000                  1.2503966955694210E-001                  1.2503966955694210E-001                  0.0000000000000000E+000                  3.4045814034385551E-002                  8.4623229803362986E-035                  8.4623229803362986E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3854917248989366E-036                  0.0000000000000000E+000                 -6.9973549305571261E+000                  6.7860302154967889E-001                  3.0132086511728523E-001                  2.9848897004971452E-003                  1.5410473614108334E-003                  9.3603920379165175E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087088535619E-001                  9.2568163709604061E+000                  3.1670375483238722E+001                  6.2135796282827168E+003                 -7.6554763012288465E+000                  3.6535847873504910E+000                  1.8802707021147742E+012                  1.9634993473070221E+001                  1.6001414478563908E+008                  1.6488670756638535E+000                  3.9184592970244070E-001                  1.3293310883097866E+000                  1.0337252445822958E-004                  6.2125419305234409E+003                  1.0376977592760772E+000                  1.2507055906203340E-001                  1.2507055906203340E-001                  0.0000000000000000E+000                  3.4051505748832145E-002                  8.4636009924563311E-035                  8.4636009924563311E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3860030147027907E-036                  0.0000000000000000E+000                 -6.9954700626920765E+000                  6.7860302154967889E-001                  3.0132086511728523E-001                  2.9848897004971452E-003                  1.5410473614108334E-003                  9.3603920379165175E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087087606262E-001                  9.2568140673312627E+000                  3.1670375483272380E+001                  6.2155596871918651E+003                 -7.6553553019179370E+000                  3.6536019828998039E+000                  1.8802916614319485E+012                  1.9634839291598908E+001                  1.6001316552200493E+008                  1.6488712403521661E+000                  3.9184784754851504E-001                  1.3293309546959868E+000                  1.0337048772914987E-004                  6.2145218250722592E+003                  1.0378621196060445E+000                  1.2510342393614440E-001                  1.2510342393614440E-001                  0.0000000000000000E+000                  3.4061751362879623E-002                  8.4659598840585793E-035                  8.4659598840585793E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3869467281509856E-036                  0.0000000000000000E+000                 -6.9920292418718057E+000                  6.7860302154967889E-001                  3.0132086511728523E-001                  2.9848897004971452E-003                  1.5410473614108334E-003                  9.3603920379165175E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 9.9131087085282887E-001                  9.2568083098576821E+000                  3.1670375483356491E+001                  6.2194787319728157E+003                 -7.6551160030248528E+000                  3.6536363809887642E+000                  1.8803256919852141E+012                  1.9634539556515808E+001                  1.6001117635678077E+008                  1.6488798261771660E+000                  3.9185177837155377E-001                  1.3293306362996653E+000                  1.0336592602207412E-004                  6.2184405409876044E+003                  1.0381909852111326E+000                  1.2518564944578214E-001                  1.2518564944578214E-001                  0.0000000000000000E+000                  3.4082326682034321E-002                  8.4706269720447556E-035                  8.4706269720447556E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3888138735900818E-036                  0.0000000000000000E+000                 -6.9852084135877606E+000                  6.7860302154967889E-001                  3.0132086511728523E-001                  2.9848897004971452E-003                  1.5410473614108334E-003                  9.3603920379165175E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999993712759458E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
